Artist,Track,Year,PreviousHit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Label
jennifer lopez,love dont cost a thing,2001,1,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,1
jon secada,if you go,2001,1,0.631,0.813,7,-8.106,1,0.0337,0.0779,0,0.167,0.522,105.998,1
the postal service,we will become silhouettes,2003,0,0.611,0.561,2,-8.33,1,0.0324,0.0682,0.0928,0.12,0.134,155.01,1
martina mcbride,blessed,2001,0,0.587,0.629,7,-7.439,1,0.0424,0.183,0,0.0686,0.425,114.993,1
workhorse,serus,2007,0,0.369,0.817,0,-6.447,1,0.0403,4.39e-05,0.0227,0.307,0.274,123.352,0
zo2,comin home,2007,0,0.237,0.923,7,-5.412,1,0.107,0.0455,1.27e-06,0.0215,0.361,86.825,0
faith evans,again,2005,1,0.502,0.77,6,-6.046,0,0.265,0.0189,0,0.41,0.359,173.787,1
death ss,the healer,2010,0,0.508,0.728,3,-7.088,0,0.0315,0.000653,0.000916,0.221,0.249,101.988,0
saosin,bury your head,2006,0,0.319,0.926,6,-3.865,0,0.0487,0.000121,0.000978,0.338,0.359,166.051,0
the all american rejects,the future has arrived,2007,0,0.538,0.801,9,-9.429,1,0.0319,0.0505,0,0.0926,0.692,145.953,0
panzer ag,when i am you,2006,0,0.5,0.954,2,-3.599,1,0.0577,0.000115,0.869,0.209,0.333,119.989,0
murphy lee / zee,murphy lee,2003,0,0.855,0.513,8,-4.692,0,0.279,0.18,0,0.246,0.738,92.048,0
tweet,oops (oh my),2002,0,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,1
open hand,never alone,2003,0,0.243,0.8,9,-7.798,0,0.148,0.0596,0.117,0.377,0.177,86.235,0
hey colossus,45 pounds,2007,0,0.0914,0.539,5,-9.841,1,0.0391,0.358,0.792,0.14,0.158,205.724,0
reba mcentire,till you love me,2008,1,0.385,0.423,7,-7.912,1,0.0294,0.692,0,0.111,0.393,110.549,1
jason mraz,did you get my message?  (live from shubas),2007,1,0.43,0.525,6,-9.533,1,0.163,0.781,0,0.479,0.704,86.805,0
seether,rise above this,2007,1,0.532,0.829,1,-3.099,1,0.0327,0.011,2.05e-06,0.0802,0.264,120.009,1
the killers,a dustland fairytale,2008,1,0.429,0.841,2,-6.501,1,0.0553,0.0436,0,0.0976,0.33,134.37,0
hellsongs,rock the night,2008,0,0.527,0.184,4,-12.483,0,0.0329,0.933,0.0114,0.124,0.217,124.508,0
bacilos,sangre americana,2004,0,0.68,0.768,5,-5.255,1,0.0466,0.412,0,0.231,0.909,155.951,0
hannah montana,youll always find your way back home,2009,1,0.577,0.906,8,-3.673,1,0.0583,0.0304,0,0.189,0.692,152.946,1
reba,what do you say,2008,1,0.458,0.567,8,-8.199,1,0.0483,0.193,0,0.0968,0.332,171.199,1
50 cent,u not like me,2003,1,0.803,0.852,11,-1.848,1,0.332,0.0549,0,0.0718,0.803,91.577,0
jaheim,aint leavin without you,2010,1,0.741,0.754,10,-5.899,0,0.247,0.151,0,0.265,0.819,98.929,1
anne dudley,still lost in the forest,2000,0,0.132,0.175,4,-19.001,0,0.0346,0.905,0.226,0.115,0.0373,89.34,0
dixie chicks,long time gone,2002,1,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75e-06,0.153,0.819,170.241,1
irma thomas,river is waiting,2008,0,0.431,0.586,3,-7.875,1,0.0304,0.632,0.000126,0.16,0.748,150.281,0
total fucking destruction,enslaved by propaganda,2007,0,0.16,0.96,4,-5.53,0,0.0943,3.87e-06,0.871,0.694,0.292,99.514,0
mudhoney,the money will roll right in,2009,0,0.196,0.886,9,-3.85,0,0.0593,2.75e-05,0.866,0.891,0.52,69.82,0
soul ballet,da da diamonds,2007,0,0.796,0.681,9,-7.236,0,0.0364,0.0543,0.0205,0.0928,0.418,106.005,0
norah jones,thinking about you,2007,0,0.65,0.299,8,-10.76,1,0.03,0.605,0.0118,0.219,0.294,123.597,1
dj guy,freak it all night,2009,0,0.757,0.894,1,-7.667,1,0.0477,0.119,0.685,0.0848,0.911,147.005,0
jan wayne,hello,2009,0,0.821,0.606,6,-8.918,1,0.0707,0.0409,7.51e-05,0.0698,0.7,128.024,0
the knux,bang! bang!,2008,0,0.702,0.733,4,-4.522,0,0.127,0.00602,3.8e-06,0.126,0.514,140.037,0
akon,right now (na na na),2008,1,0.816,0.851,8,-4.166,0,0.19,0.283,0,0.543,0.568,137.968,1
paul avgerinos,song without end,2001,0,0.198,0.189,9,-17.325,1,0.0354,0.965,0.764,0.0917,0.032,67.933,0
mastodon,shadows that move,2006,0,0.309,0.972,1,-3.889,1,0.127,1.02e-05,0.142,0.202,0.564,134.013,0
jonny lang,the one i got,2003,0,0.6,0.816,7,-5.926,1,0.0421,0.0756,0.000172,0.0986,0.659,137.048,0
t.i.,asap,2004,1,0.79,0.645,9,-5.426,1,0.317,0.335,0,0.405,0.583,158.13,1
ini kamoze,gangsta roll,2009,0,0.744,0.642,2,-6.148,1,0.344,0.199,0.000118,0.301,0.599,178.836,0
artists for haiti,we are the world 25: for haiti,2010,0,0.348,0.717,4,-5.634,1,0.0882,0.311,0,0.0786,0.28,66.21,1
the crystal method,realizer,2004,0,0.649,0.765,10,-6.435,0,0.0324,0.0536,0.85,0.0819,0.438,129.988,0
power pill fist,chuckanut drive,2008,0,0.485,0.611,0,0.316,1,0.106,0.00114,0.879,0.144,0.459,138.246,0
kelly sweet,ready for love,2007,0,0.366,0.467,10,-7.853,1,0.0355,0.78,1.61e-05,0.106,0.0763,129.914,0
trustcompany,downfall,2002,0,0.354,0.925,6,-3.317,1,0.113,0.000154,1.6e-06,0.268,0.511,196.198,1
cauterize,shooting stars,2003,0,0.491,0.916,1,-4.002,1,0.0417,0.000129,0.0246,0.0664,0.329,97.171,0
gabinete caligari,viaje al averno,2009,0,0.654,0.713,4,-9.784,0,0.0515,0.348,0,0.507,0.832,122.684,0
dolores keane,storm in my heart,2007,0,0.232,0.415,5,-11.081,1,0.0457,0.913,0.000107,0.0954,0.213,188.424,0
las ketchup,doble bombo,2006,0,0.525,0.859,0,-3.686,1,0.0726,0.0159,0,0.117,0.676,168.007,0
travis tritt,modern day bonnie and clyde,2000,0,0.647,0.874,9,-5.075,0,0.0337,0.101,1.79e-05,0.277,0.918,89.727,1
brenda boykin,be my lover,2008,0,0.841,0.592,1,-10.532,1,0.0509,0.339,0.000335,0.356,0.792,130.043,0
christina aguilera,hurt,2006,1,0.327,0.295,4,-6.907,0,0.0313,0.775,0,0.107,0.143,148.574,1
montgomery gentry,something to be proud of,2004,1,0.645,0.693,0,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,1
arctic monkeys,fake tales of san francisco,2006,0,0.454,0.778,9,-4.225,1,0.0449,0.00998,0,0.0427,0.704,127.158,0
elvenking,pathfinders,2004,0,0.255,0.97,2,-3.8,1,0.182,0.000254,0.00107,0.128,0.41,149.794,0
rascal flatts,i wont let go,2010,1,0.557,0.406,4,-7.083,1,0.0278,0.742,0,0.113,0.222,131.96,1
pacha massive,drive,2007,0,0.804,0.789,4,-7.771,0,0.0327,0.0949,0.815,0.114,0.68,126.011,0
kim wilson,got to let you go,2001,0,0.374,0.585,5,-10.227,0,0.0481,0.907,0.116,0.956,0.727,163.376,0
samy deluxe,denk,2004,0,0.493,0.893,1,-5.645,0,0.347,0.274,0.000163,0.255,0.636,70.858,0
buddy jewell,sweet southern comfort,2003,1,0.495,0.612,2,-6.57,1,0.0303,0.41,0,0.0974,0.366,148.083,1
n.e.r.d.,intro / time for some action,2008,0,0.631,0.676,6,-5.9,0,0.434,0.112,0.0003,0.254,0.594,113.025,0
alex ubago,temblando,2007,0,0.384,0.37,9,-7.61,1,0.0324,0.838,0,0.112,0.299,99.166,0
rise against,1000 good intentions,2005,0,0.483,0.888,9,-4.925,1,0.124,0.000451,0.151,0.193,0.272,77.8,0
kelly clarkson,cry,2009,1,0.475,0.771,10,-3.777,1,0.0335,0.00276,0,0.126,0.147,142.219,0
basement jaxx,sfm,2001,0,0.816,0.789,10,-4.994,0,0.0681,0.00639,0.261,0.249,0.585,98.099,0
i wayne,grow proper,2006,0,0.735,0.7,4,-4.991,0,0.317,0.255,0,0.0699,0.737,168.897,0
jason aldean,hicktown,2005,0,0.697,0.877,6,-3.885,1,0.0348,0.00913,6.93e-06,0.0726,0.768,121.534,1
bongzilla,cutdown,2005,0,0.24,0.811,11,-6.347,1,0.0725,0.0374,0.933,0.242,0.473,91.178,0
workhorse,high horse,2007,0,0.42,0.669,7,-7.092,1,0.0287,0.121,0.131,0.0957,0.515,114.445,0
the tokens,ill always love you,2008,0,0.349,0.403,0,-9.072,1,0.0278,0.557,1.01e-06,0.141,0.372,101.83,0
peter gallagher,everytime it rains,2005,0,0.67,0.316,5,-10.855,1,0.0305,0.797,1.23e-05,0.115,0.0593,104.081,0
tsar,conqueror worm,2005,0,0.374,0.946,2,-2.276,1,0.0499,0.00154,3.82e-06,0.211,0.307,150.312,0
ancient astronauts,crescent moon,2009,0,0.532,0.335,10,-7.361,0,0.0611,0.186,0.863,0.317,0.109,136.064,0
tim mcgraw,watch the wind blow by,2002,1,0.517,0.608,10,-7.206,1,0.0265,0.0924,0,0.0707,0.506,62.65,1
janet,all for you,2010,1,0.776,0.88,2,-4.67,1,0.121,0.0118,0.0295,0.301,0.725,113.503,1
marco beltrami,franks plea,2004,0,0.29,0.162,9,-18.872,0,0.0441,0.869,0.734,0.18,0.137,60.141,0
alan jackson,where were you (when the world stopped turning),2010,1,0.623,0.387,0,-9.537,1,0.0316,0.549,0,0.0764,0.189,115.362,1
pyranja,anfang vom ende,2003,0,0.721,0.7,6,-8.817,0,0.32,0.408,1.68e-05,0.596,0.639,95.914,0
brooks & dunn,proud of the house we built,2008,1,0.618,0.79,6,-4.973,1,0.0445,0.0655,0.00641,0.11,0.545,119.987,1
glee cast,halo / walking on sunshine,2009,1,0.242,0.91,9,-5.19,1,0.113,0.0679,3.38e-06,0.137,0.253,193.886,1
joe bonamassa,when she dances,2004,0,0.447,0.358,0,-10.818,1,0.0291,0.022,0.044,0.248,0.147,103.68,0
aaron watson,rollercoaster ride,2008,0,0.6,0.655,4,-8.454,1,0.0273,0.357,0,0.107,0.825,155.861,0
ffh,listen,2005,0,0.629,0.348,10,-14.378,1,0.378,0.719,0,0.292,0.925,69.987,0
coldplay,one i love,2002,0,0.441,0.776,2,-6.661,1,0.0356,0.109,0.504,0.365,0.367,134.008,0
atomship,whitfield,2004,0,0.537,0.9,10,-5.292,1,0.0625,0.000384,0.0283,0.119,0.364,135.817,0
becoming the archetype,end of the age,2008,0,0.402,0.863,2,-5.091,0,0.0663,7.98e-05,0.182,0.0401,0.138,170.328,0
rascal flatts,unstoppable,2009,1,0.447,0.819,3,-4.803,1,0.0621,0.0972,0,0.121,0.428,156.003,1
dexys midnight runners,spiritual passion (aka dubious),2007,0,0.502,0.786,4,-8.686,0,0.0303,0.00592,0.871,0.242,0.822,118.886,0
gary allan,man to man,2007,1,0.578,0.778,10,-8.847,1,0.0427,0.00751,1.56e-05,0.271,0.633,111.637,1
jewel,standing still,2001,1,0.618,0.647,2,-7.308,1,0.0344,0.115,6.12e-06,0.113,0.315,123.889,1
los chunguitos,por la calle abajo,2009,0,0.679,0.812,5,-5.579,1,0.0395,0.266,0,0.117,0.882,77.114,0
staind,its been awhile,2001,0,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,1
missy elliott,pass that dutch,2003,0,0.899,0.645,10,-11.621,0,0.271,0.0435,0.101,0.358,0.348,110.895,1
tantric,walk away,2009,0,0.514,0.973,2,-1.992,1,0.0422,0.000221,3.7e-06,0.117,0.871,160.048,0
eliane elias,the beat of my heart,2000,0,0.617,0.127,10,-22.434,0,0.0778,0.868,0.616,0.103,0.696,82.948,0
taylor swift,mean,2010,1,0.568,0.761,4,-3.987,1,0.0459,0.452,0,0.217,0.789,163.974,1
eminem,cold wind blows,2010,1,0.619,0.972,11,-0.517,1,0.416,0.13,0,0.782,0.584,169.04,1
jack ingram,barefoot and crazy,2009,0,0.582,0.908,7,-5.641,1,0.0481,0.000406,0.0012,0.371,0.577,116.986,1
kaija koo,viimeiset hitaat,2010,0,0.535,0.267,0,-12.239,1,0.032,0.695,0,0.0698,0.343,115.227,0
da brat,thats what im looking for,2000,1,0.929,0.728,1,-5.524,1,0.102,0.344,0,0.055,0.961,130.076,1
capone-n-noreaga,beef,2009,0,0.391,0.781,0,-4.931,0,0.309,0.0497,8.02e-06,0.396,0.341,158.535,0
portrait,here we go again!,2000,0,0.771,0.745,11,-10.217,0,0.0904,0.0256,0.000374,0.107,0.599,106.709,1
glee cast,telephone,2010,1,0.729,0.805,5,-5.183,0,0.0329,0.00363,3.08e-06,0.11,0.749,122.021,1
p!nk,family portrait,2001,1,0.761,0.687,0,-5.346,0,0.0487,0.0217,2.99e-06,0.562,0.779,91.808,1
bmx bandits,after i made love to you,2007,0,0.448,0.388,1,-10.3,1,0.0281,0.696,0.0674,0.131,0.335,127.908,0
brian mcknight,love of my life,2001,1,0.597,0.439,6,-7.364,1,0.0281,0.13,1.35e-05,0.11,0.349,61.904,1
amil,anyday,2000,0,0.769,0.399,0,-8.378,1,0.337,0.0953,0,0.0987,0.47,166.229,0
angels & airwaves,the adventure,2006,0,0.539,0.857,11,-5.924,1,0.0455,0.0518,0.00119,0.128,0.209,144.129,1
bobaflex,medicine,2005,0,0.631,0.846,7,-4.359,1,0.034,0.00497,0,0.483,0.547,103.959,0
pennywise,yell out,2005,0,0.44,0.952,8,-5.031,1,0.0874,8.37e-05,0,0.232,0.609,101.181,0
onerepublic,secrets,2009,1,0.515,0.767,2,-6.199,1,0.0352,0.098,0,0.121,0.38,148.024,1
rajery,mahafinaritra,2003,0,0.892,0.834,9,-7.35,0,0.0903,0.663,0.00139,0.115,0.501,99.561,0
pagan wanderer lu,knight -> king 4,2007,0,0.588,0.523,7,-5.971,1,0.0276,0.343,0.157,0.17,0.195,135.025,0
taylor swift,jump then fall,2008,1,0.618,0.674,2,-5.675,1,0.0276,0.115,0,0.0832,0.8,79.985,1
casiotone for the painfully alone,attic room,2003,0,0.37,0.673,0,-5.106,1,0.0961,0.621,0.655,0.0605,0.525,98.346,0
luke vibert,gwithian,2005,0,0.745,0.371,0,-14.18,0,0.032,0.332,0.687,0.11,0.454,101.92,0
rob thomas,ever the same,2005,0,0.435,0.729,1,-4.818,0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,1
monty are i,o brother,2006,0,0.359,0.903,2,-3.413,1,0.148,0.00338,0,0.637,0.468,169.842,0
session americana,ice cream man,2007,0,0.577,0.619,7,-8.004,1,0.0581,0.613,0.000151,0.232,0.958,141.207,0
afi,love like winter,2006,0,0.59,0.912,10,-4.815,0,0.0614,0.000363,5.14e-05,0.0437,0.535,120.008,1
call to preserve,now and forever,2006,0,0.343,0.88,2,-5.232,1,0.096,3.75e-05,0.128,0.24,0.369,96.191,0
grace gale,la matanza,2008,0,0.477,0.905,0,-5.901,0,0.0428,0.00923,5.3e-05,0.111,0.676,155.075,0
blake shelton,goodbye time,2010,1,0.472,0.331,2,-8.504,1,0.0258,0.317,1.42e-05,0.231,0.175,76.885,1
princess lover,prends-moi la main,2007,0,0.761,0.681,6,-8.236,0,0.0384,0.0938,0.132,0.153,0.562,110.706,0
shaggy,oh carolina,2008,0,0.816,0.913,5,-5.042,0,0.0997,0.469,0,0.331,0.915,124.578,1
all-4-one,i swear,2005,1,0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,1
mariano yanani,when we dance,2005,0,0.467,0.222,11,-14.058,1,0.0328,0.884,0.923,0.0814,0.078,169.955,0
pilar montenegro,quitame ese hombre,2009,0,0.683,0.657,0,-4.367,0,0.0473,0.224,0,0.251,0.963,155.988,1
stargarden,trybal,2004,0,0.548,0.291,9,-18.197,1,0.0793,0.835,0.921,0.117,0.467,98.932,0
kellie coffey,when you lie next to me,2002,0,0.312,0.404,5,-10.014,1,0.0293,0.184,0,0.306,0.115,138.425,1
matisyahu,refuge,2005,0,0.484,0.59,4,-8.617,0,0.135,0.117,1.79e-06,0.886,0.499,84.009,0
reba mcentire,he gets that from me,2008,0,0.646,0.416,10,-8.813,1,0.0285,0.643,7.47e-06,0.102,0.511,143.822,1
p!nk,u + ur hand,2006,1,0.706,0.889,0,-3.692,1,0.0556,0.00125,0,0.033,0.882,141.025,1
joshua radin,id rather be with you,2008,0,0.574,0.481,1,-12.306,1,0.0353,0.0717,0.0003,0.113,0.228,81.582,1
moraes moreira,banho de amor,2001,0,0.78,0.608,0,-6.608,1,0.0495,0.358,1.14e-06,0.104,0.806,132.92,0
michael buble,save the last dance for me,2005,0,0.745,0.45,4,-9.121,1,0.0354,0.288,0,0.0538,0.807,133.952,1
t.i.,rubber band man,2003,0,0.601,0.768,8,-5.712,1,0.386,0.141,0,0.482,0.634,152.45,1
suzi quatro,kids of tragedy,2004,0,0.564,0.475,4,-10.776,1,0.0294,0.012,9.07e-05,0.351,0.51,124.265,0
patsy cline,i cried all the way to the altar,2003,0,0.484,0.23,7,-8.025,1,0.029,0.621,0,0.0691,0.5,92.665,0
kardinal offishall / keri hilson,numba 1 (tide is high),2008,0,0.521,0.921,7,-5.458,1,0.293,0.0288,0.0888,0.359,0.569,106.367,0
json,take a look,2005,0,0.554,0.781,1,-4.501,1,0.304,0.29,0,0.3,0.689,79.685,1
vilma palma e vampiros,te quiero tanto,2003,0,0.754,0.768,7,-6.25,1,0.0516,0.0624,0,0.257,0.768,127.852,0
wilshire,special,2003,0,0.539,0.847,4,-3.409,0,0.0493,0.0023,2.25e-05,0.0759,0.459,130.105,0
janet jackson,just a little while,2004,1,0.771,0.779,0,-3.571,1,0.0629,0.056,3.36e-05,0.0831,0.972,135.1,1
shedaisy,come home soon,2004,1,0.279,0.431,10,-6.926,1,0.032,0.658,0,0.101,0.257,183.18,1
crossfade,cold,2004,0,0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0,0.27,0.618,147.974,1
j. cole,who dat,2010,0,0.722,0.813,11,-5.524,0,0.306,0.165,0,0.0459,0.659,90.029,1
the panic channel,awake,2006,0,0.501,0.952,9,-3.283,1,0.0606,0.000114,0.216,0.114,0.485,147.911,0
aaliyah,more than a woman,2007,1,0.417,0.704,11,-6.046,1,0.335,0.0622,0,0.185,0.793,86.804,1
george strait,it just comes natural,2006,1,0.669,0.651,5,-5.79,1,0.0275,0.472,0.000109,0.272,0.605,148.091,1
ben sidran,blowin in the wind,2009,0,0.488,0.189,5,-16.688,1,0.0322,0.865,0.193,0.111,0.201,134.923,0
outerspace,fire and ice,2010,0,0.496,0.625,7,-5.589,1,0.255,0.167,0.674,0.417,0.74,183.386,0
artists stand up to cancer,just stand up!,2008,0,0.562,0.953,7,-1.09,1,0.0833,0.186,0,0.679,0.545,176.513,1
carl cox vs yousef,i want you (forever),2008,0,0.671,0.969,4,-5.683,0,0.0475,0.000475,0.822,0.0471,0.288,130,0
seether,careless whisper,2007,1,0.413,0.943,2,-4.173,1,0.104,5.34e-05,0.00487,0.068,0.328,134.077,1
trick trick / eminem,welcome 2 detroit,2005,0,0.583,0.779,11,-4.59,1,0.299,0.14,0,0.656,0.63,91.168,0
micachu,just in case,2009,0,0.564,0.618,4,-8.339,0,0.146,0.738,0,0.173,0.869,110.804,0
lil wayne,on fire,2009,1,0.447,0.874,11,-4.063,0,0.0493,0.00388,0.000607,0.139,0.54,132.11,1
george strait,the seashores of old mexico,2005,1,0.496,0.579,6,-7.429,0,0.0336,0.164,0.000679,0.335,0.499,156.953,1
bobby pulido,la rosa,2008,0,0.581,0.717,9,-8.38,1,0.145,0.0913,0.000204,0.0768,0.722,196.674,0
a*teens,bouncing off the ceiling (upside down),2001,0,0.613,0.964,6,-5.682,0,0.0611,0.000398,0.904,0.0364,0.553,137.839,1
deborah coleman,confused,2000,0,0.585,0.872,2,-3.163,1,0.0351,0.00343,0,0.0697,0.571,127.015,0
josh groban,mai [live],2008,0,0.444,0.592,9,-6.144,1,0.0423,0.387,0.000465,0.967,0.261,126.072,0
lil mama,lip gloss,2007,0,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,1
all time low,shameless,2007,0,0.319,0.936,2,-2.522,1,0.0489,0.00178,0,0.0852,0.587,182.993,0
the pineapple thief,run a mile,2006,0,0.563,0.825,0,-8.047,1,0.0423,0.00207,0.0748,0.0614,0.0762,140.034,0
michael whalen,a new heart,2004,0,0.573,0.303,0,-15.861,1,0.0393,0.158,0.93,0.111,0.0318,110.083,0
christina aguilera,walk away,2002,1,0.432,0.421,4,-6.053,0,0.102,0.523,1.8e-06,0.608,0.116,152.358,0
the brand new heavies,dream on dreamer,2000,0,0.692,0.835,6,-9.018,0,0.0422,0.193,0.184,0.0892,0.961,95.892,1
shai hulud,we who finish last,2008,0,0.327,0.995,5,-3.808,1,0.172,0.0076,0,0.902,0.335,136.241,0
eyes set to kill,liar in the glass,2008,0,0.255,0.919,2,-3.769,1,0.143,3.65e-05,0.0118,0.197,0.411,91.978,0
martina mcbride,this ones for the girls,2003,1,0.613,0.801,8,-4.431,1,0.0354,0.0626,1.15e-05,0.124,0.609,126.966,1
mxpx,time will tell,2001,0,0.553,0.938,7,-3.78,0,0.104,0.00244,0.355,0.0647,0.322,100.474,0
shelby lynne,old times sake,2005,0,0.717,0.184,7,-14.876,1,0.0338,0.57,0.0005,0.0753,0.192,61.14,0
zeromancer,send me an angel,2008,0,0.597,0.672,2,-6.15,0,0.0356,3.65e-05,0.0455,0.372,0.265,130.038,0
the pharcyde,homegrown,2004,0,0.694,0.754,2,-7.682,0,0.18,0.885,1.3e-05,0.0949,0.777,95.629,0
everyday sunday,wake up! wake up! (wake up! wake up! album version),2007,0,0.485,0.884,8,-3.821,1,0.0507,0.000153,0,0.331,0.628,169.968,0
becky baeling,if you love me,2003,0,0.618,0.779,7,-4.356,1,0.0522,0.0319,0,0.178,0.628,130.023,0
architecture in helsinki,need to shout,2005,0,0.602,0.606,9,-10.224,1,0.101,0.319,0.00102,0.361,0.53,139.877,0
redman,wkya (drop),2001,0,0.599,0.664,1,-9.722,0,0.472,0.294,0,0.295,0.849,86.501,0
deitrick haddon,stir the gift,2004,0,0.569,0.69,7,-6.072,1,0.119,0.363,0,0.407,0.468,139.76,0
quadro nuevo,swing vagabond,2007,0,0.718,0.373,8,-10.135,1,0.0815,0.929,0.934,0.135,0.743,104.778,0
papa roach,scars,2004,0,0.384,0.921,11,-3.334,1,0.055,0.0948,0,0.168,0.471,89.922,1
jeff scott soto,2 late 4 goodbyes,2005,0,0.427,0.872,6,-4.724,1,0.0507,0.0026,0,0.297,0.373,124.658,0
nino nardini,bumbling along,2001,0,0.764,0.904,0,-9.329,1,0.0749,0.749,0.853,0.0883,0.401,133.099,0
five for fighting,the riddle,2006,1,0.59,0.562,10,-5.8,1,0.029,0.327,0,0.135,0.271,119.429,1
jonas brothers,love is on its way,2009,1,0.204,0.642,9,-6.116,1,0.0525,0.241,0,0.306,0.132,175.337,1
carlos vives,si es que te vas,2002,0,0.413,0.393,0,-7.638,1,0.0402,0.415,0,0.253,0.237,130.176,0
delbert mcclinton,lover in demand,2009,0,0.502,0.588,5,-9.197,1,0.0463,0.799,0,0.122,0.865,112.526,0
ma rainey,night time blues,2006,0,0.541,0.322,10,-10.32,1,0.0328,0.995,0.25,0.154,0.605,85.821,0
karen peck and new river,my god will always be enough,2007,0,0.42,0.126,11,-12.026,1,0.0355,0.878,0,0.118,0.233,110.951,0
cut copy,unforgettable season,2008,0,0.336,0.972,10,-2.418,1,0.202,0.0375,0.718,0.262,0.435,130.03,0
sara melson,anywhere anytime,2008,0,0.454,0.808,5,-4.164,1,0.0453,0.153,0,0.288,0.811,168.077,0
rocket from the tombs,frustration,2004,0,0.176,0.824,7,-7.247,1,0.0388,0.00546,0.0156,0.111,0.382,161.912,0
incubus,just a phase,2001,0,0.611,0.563,9,-7.722,1,0.0291,0.15,0.547,0.539,0.0938,108.002,0
staind,believe,2008,1,0.537,0.736,10,-4.721,0,0.0284,0.000659,0.00281,0.15,0.227,113.933,1
hilary duff,so yesterday,2003,0,0.547,0.832,0,-3.752,1,0.0808,0.229,0,0.306,0.771,78.209,1
jeff scott soto,if this is the end,2006,0,0.499,0.59,0,-6.612,0,0.0265,0.0115,4.37e-06,0.0815,0.266,105.873,0
zeromancer,the death of romance,2010,0,0.544,0.877,5,-6.556,1,0.0362,0.0212,0.000418,0.213,0.416,128.039,0
trace adkins,ladies love country boys,2006,1,0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,1
three days grace,animal i have become,2006,0,0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023,1
uriah heep,son of a bitch,2005,0,0.484,0.808,0,-7.975,1,0.0552,0.00334,0.00253,0.162,0.745,141.187,0
glee cast featuring gwyneth paltrow,singing in the rain / umbrella,2010,0,0.596,0.74,0,-5.552,1,0.0486,0.00724,0,0.357,0.527,88.938,1
toby keith,a little too late,2008,1,0.408,0.752,11,-5.725,1,0.0478,0.188,3.92e-05,0.141,0.604,201.713,1
akon,dont matter,2006,0,0.79,0.457,2,-6.231,1,0.0414,0.24,0,0.222,0.355,125.249,1
jake hess,so many reasons,2002,0,0.513,0.343,6,-16.692,1,0.0335,0.819,0.0632,0.707,0.478,92.833,0
john mayer,bigger than my body,2003,0,0.607,0.936,4,-3.071,1,0.033,0.0121,0.0418,0.309,0.517,117.303,1
the ocean,catharsis of a heretic,2010,0,0.596,0.492,5,-8.287,0,0.0313,0.206,0.00245,0.128,0.677,139.984,0
pacha massive,just want to see ya,2009,0,0.899,0.475,0,-9.584,0,0.191,0.261,0.0474,0.1,0.684,139.914,0
inner circle,"bad boys (theme from cops"")""",2010,0,0.781,0.722,7,-8.376,1,0.0668,0.236,0.00042,0.077,0.532,87.862,1
gyptian,hold you (hold yuh),2010,0,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,1
sandi thom,wounded hearts,2008,0,0.343,0.669,4,-3.493,1,0.0363,0.319,0,0.105,0.578,169.874,0
bravehearts,sensations,2003,0,0.51,0.547,11,-10.431,0,0.463,0.0464,0,0.056,0.907,192.435,0
mariah carey,mine again,2005,1,0.688,0.367,7,-8.89,0,0.0611,0.723,7.78e-06,0.114,0.371,131.883,0
lyrics born,i changed my mind (dj spinna remix),2005,0,0.732,0.967,11,-3.489,1,0.21,0.0132,4.34e-06,0.326,0.581,98.922,0
twila paris,perfect peace,2001,0,0.49,0.2,3,-13.842,1,0.0277,0.927,9.92e-05,0.125,0.209,101.975,0
lyrics born,stop complaining/remix/jam,2006,0,0.471,0.834,11,-5.104,0,0.216,0.0726,0,0.381,0.471,110.531,0
ruben studdard,sorry 2004,2003,0,0.721,0.472,9,-7.574,1,0.0619,0.076,0,0.332,0.462,129.964,1
cassie,me & u,2006,0,0.803,0.454,8,-4.802,0,0.0294,0.352,0,0.0655,0.739,99.99,1
moss,silent hill,2009,0,0.266,0.699,9,-7.491,0,0.0369,0.00384,0.631,0.511,0.133,111.115,0
luther vandross,take you out,2001,1,0.752,0.575,8,-5.254,1,0.0549,0.077,0,0.125,0.569,86.004,1
sick of it all,death or jail,2010,0,0.268,0.997,10,-2.274,1,0.156,2.6e-05,0.0997,0.0772,0.131,112.602,0
t-bone,ride wit me,2007,0,0.831,0.534,1,-9.367,1,0.324,0.0391,0,0.0449,0.734,96.055,0
